Artist,Title,Year,Decade,Gender,Genre,Energy,ID,Length,Daypart,Enabled,Location 1,Location 2,BPM
Cream,Badge,1969,1960,G,ROCK,3,12040,S,Afternoon,Y,,,
Cupid's Inspiration,Yesterday Has Gone,1968,1960,G,POP,3,12041,S,Night,Y,,,
Curtis Maldoon,Sepheryn,1969,1960,G,FOLK,1,12042,S,Afternoon,Y,,,
"Damone, Vic",On the Street Where You Live,1960,1960,M,VOCAL,2,12043,S,Afternoon,Y,,,
Danny Williams,Moon River,1961,1960,M,VOCAL,2,12044,S,Night,Y,,,
Danny Williams,Wonderful World of the Young,1962,1960,M,VOCAL,2,12045,S,Night,Y,,,
Dave Clark Five,Anyway You Want It,1964,1960,G,BEAT,3,12046,S,Morning,Y,,,
Dave Clark Five,The Red Balloon,1968,1960,G,POP,3,12047,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich",You Make It Move,1965,1960,G,POP,3,12048,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich",Hideaway,1966,1960,G,POP,3,12049,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich","Touch Me, Touch Me",1967,1960,G,POP,3,12050,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich",Last Night in Soho,1968,1960,G,POP,3,12051,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich",The Wreck of the Antoinette,1968,1960,G,POP,3,12052,S,Morning,Y,,,
"Dave Dee, Dozy, Beaky, Mick & Tich",Snake in the Grass,1969,1960,G,POP,3,12053,S,Morning,Y,,,
Dee Dee Sharp,Mashed Potato Time,1962,1960,F,SOUL,3,12054,S,Morning,Y,,,
Del Shannon,Hey! Little Girl,1962,1960,M,ROCK,3,12055,S,Morning,Y,,,
Del Shannon,Little Town Flirt,1963,1960,M,ROCK,3,12056,S,Morning,Y,,,
Diana Ross & Supremes,Love Child,1968,1960,G,SOUL,3,12057,S,Afternoon,Y,,,
Diana Ross & Supremes,I'm Gonna Make You Love Me,1968,1960,G,SOUL,3,12058,S,Evening,Y,,,
Diana Ross & Supremes,The Happening,1967,1960,G,SOUL,3,12059,S,Morning,Y,,,
Dionne Warwick,Do You Know the Way to San Jose,1968,1960,F,SOUL,3,12060,S,Afternoon,Y,,,
Dixie Cups,Chapel of Love,1964,1960,G,POP,3,12061,S,Night,Y,,,
Don Fardon,Indian Reservation,1968,1960,M,POP,3,12062,S,Morning,Y,,,
Donna Hightower,This World Today Is a Mess,1969,1960,F,SOUL,3,12063,S,Evening,Y,,,
"Dorsey, Lee",Ya Ya,1961,1960,M,SOUL,3,12064,S,Morning,Y,,,
"Dorsey, Lee",Ride Your Pony,1965,1960,M,SOUL,3,12065,S,Afternoon,Y,,,
"Dorsey, Lee","Get Out of My Life, Woman",1966,1960,M,SOUL,3,12066,S,Afternoon,Y,,,
Drifters,I'll Take You Home,1963,1960,G,SOUL,3,12067,S,Afternoon,Y,,,
Dusty Springfield,Little By Little,1966,1960,F,SOUL,3,12068,S,Morning,Y,,,
Dusty Springfield,Give Me Time,1967,1960,F,VOCAL,2,12069,S,Night,Y,,,
Dusty Springfield,The Windmills of Your Mind,1969,1960,F,VOCAL,2,12070,S,Night,Y,,,
Eddie Cochran,Weekend,1961,1960,M,ROCK,3,12071,S,Morning,Y,,,
Eddie Hodges,I'm Gonna Knock on Your Door,1961,1960,M,POP,3,12072,S,Morning,Y,,,
Edwin Starr,25 Miles,1969,1960,M,SOUL,3,12073,S,Morning,Y,,,
Edwin Starr,Stop Her on Sight (S.O.S.),1966,1960,M,SOUL,3,12074,S,Morning,Y,,,
Equals,"Baby, Come Back",1968,1960,G,ROCK,3,12075,S,Morning,Y,,,
Equals,Viva Bobby Joe,1969,1960,G,POP,3,12076,S,Morning,Y,,,
Eydie Gorme,I'll Take Romance,1962,1960,F,VOCAL,2,12077,S,Afternoon,Y,,,
Fairport Convention,Si Tu Dois Partir,1969,1960,G,FOLK,1,12078,S,Afternoon,Y,,,
Faron's Flamingos,Do You Love Me,1963,1960,G,BEAT,3,12079,S,Morning,Y,,,
Fats Domino,My Girl Josephine,1960,1960,M,ROCK,3,12080,S,Afternoon,Y,,,
Fats Domino,Let the Four Winds Blow,1961,1960,M,ROCK,3,12081,S,Morning,Y,,,
Felice Taylor,I Feel Love Coming On,1967,1960,F,SOUL,3,12082,S,Morning,Y,,,
Fifth Dimension,Aquarius/Let the Sunshine In,1969,1960,G,POP,3,12083,S,Morning,Y,,,
Fire,Father's Name Was Dad,1968,1960,G,PSYCHEDELIC,3,12084,S,Afternoon,Y,,,
First Gear,A Certain Girl,1964,1960,G,BEAT,3,12085,S,Morning,Y,,,
Five Americans,Western Union,1967,1960,G,POP,3,12086,S,Morning,Y,,,
Fleetwood Mac,Man of the World,1969,1960,G,ROCK,3,12087,S,Night,Y,,,
Fleetwood Mac,Oh Well,1969,1960,G,ROCK,3,12088,S,Afternoon,Y,,,
Flower Pot Men,Let's Go to San Francisco,1967,1960,G,POP,3,12089,S,Afternoon,Y,,,
"Fontana, Wayne",The Game of Love,1965,1960,M,BEAT,3,12090,S,Morning,Y,,,
Fortunes,You've Got Your Troubles,1965,1960,G,POP,3,12091,S,Afternoon,Y,,,
Fortunes,Here It Comes Again,1965,1960,G,POP,3,12092,S,Night,Y,,,
Foundations,In the Bad Bad Old Days,1969,1960,G,SOUL,3,12093,S,Morning,Y,,,
Four Tops,Baby I Need Your Loving,1964,1960,G,SOUL,3,12094,S,Afternoon,Y,,,
Four Tops,I'll Be There,1966,1960,G,SOUL,3,12095,S,Afternoon,Y,,,
Fourmost,Hello Little Girl,1963,1960,G,BEAT,3,12096,S,Morning,Y,,,
Fourmost,A Little Loving,1964,1960,G,BEAT,3,12097,S,Morning,Y,,,
Frankie Vaughan,Tower of Strength,1961,1960,M,VOCAL,2,12098,S,Afternoon,Y,,,
Frankie Vaughan,Don't Stop-Twistin',1962,1960,M,POP,3,12099,S,Morning,Y,,,
Frankie Vaughan,There Must Be a Way,1967,1960,M,VOCAL,2,12100,S,Night,Y,,,
Freddie & Dreamers,A Little You,1965,1960,G,BEAT,3,12101,S,Morning,Y,,,
Freddie & Dreamers,Thou Shalt Not Steal,1965,1960,G,BEAT,3,12102,S,Morning,Y,,,
Freddie Scott,"Hey, Girl",1963,1960,M,SOUL,3,12103,S,Night,Y,,,
Gale Garnett,We'll Sing in the Sunshine,1964,1960,F,FOLK,1,12104,S,Morning,Y,,,
Gary Puckett & Union Gap,Young Girl,1968,1960,G,POP,3,12105,S,Afternoon,Y,,,
Gary Puckett & Union Gap,Lady Willpower,1968,1960,G,POP,3,12106,S,Morning,Y,,,
Gary Puckett & Union Gap,"Woman, Woman",1967,1960,G,POP,3,12107,S,Night,Y,,,
Gene Pitney,True Love Never Runs Smooth,1963,1960,M,VOCAL,2,12108,S,Afternoon,Y,,,
Gene Pitney,It Hurts to Be in Love,1964,1960,M,VOCAL,2,12109,S,Night,Y,,,
Gene Pitney,Nobody Needs Your Love,1966,1960,M,VOCAL,2,12110,S,Night,Y,,,
Gene Pitney,Just One Smile,1966,1960,M,VOCAL,2,12111,S,Evening,Y,,,
Gene Pitney,Maria Elena,1969,1960,M,VOCAL,2,12112,S,Night,Y,,,
Gene Vincent,Pistol Packin' Mama,1960,1960,M,ROCK,3,12113,S,Morning,Y,,,
Gene Vincent,She She Little Sheila,1961,1960,M,ROCK,3,12114,S,Morning,Y,,,
Gentrys,Keep on Dancing,1965,1960,G,ROCK,3,12115,S,Morning,Y,,,
Gerry & Pacemakers,It's Gonna Be Alright,1964,1960,G,BEAT,3,12116,S,Morning,Y,,,
Gladys Knight & Pips,Take Me in Your Arms and Love Me,1967,1960,G,SOUL,3,12117,S,Night,Y,,,
Gladys Knight & Pips,I Heard It Through the Grapevine,1967,1960,G,SOUL,3,12118,S,Afternoon,Y,,,
Glen Campbell,Galveston,1969,1960,M,COUNTRY,2,12119,S,Afternoon,Y,,,
Grapefruit,Dear Delilah,1968,1960,G,PSYCHEDELIC,3,12120,S,Afternoon,Y,,,
Grass Roots,Let's Live for Today,1967,1960,G,POP,3,12121,S,Afternoon,Y,,,
Grateful Dead,The Golden Road (To Unlimited Devotion),1967,1960,G,ROCK,3,12122,S,Morning,Y,,,
Guy Mitchell,Heartaches by the Number,1960,1960,M,VOCAL,2,12123,S,Morning,Y,,,
"Hardin, Tim",If I Were a Carpenter,1967,1960,M,FOLK,1,12124,S,Night,Y,,,
Hedgehoppers Anonymous,It's Good News Week,1965,1960,G,POP,3,12125,S,Morning,Y,,,
Helen Shapiro,Little Miss Lonely,1962,1960,F,POP,3,12126,S,Afternoon,Y,,,
Helen Shapiro,Keep Away from Other Girls,1963,1960,F,POP,3,12127,S,Morning,Y,,,
Helen Shapiro,Look Over Your Shoulder,1964,1960,F,POP,3,12128,S,Afternoon,Y,,,
"Hendrix, Jimi",Hey Joe,1966,1960,M,ROCK,3,12129,S,Morning,Y,,,
"Hendrix, Jimi",Purple Haze,1967,1960,M,ROCK,3,12130,S,Morning,Y,,,
"Hendrix, Jimi",The Wind Cries Mary,1967,1960,M,ROCK,3,12131,S,Night,Y,,,
"Hendrix, Jimi",Burning of the Midnight Lamp,1967,1960,M,ROCK,3,12132,S,Night,Y,,,
"Hendrix, Jimi",All Along the Watchtower,1968,1960,M,ROCK,3,12133,S,Afternoon,Y,,,
"Hendrix, Jimi",Crosstown Traffic,1968,1960,M,ROCK,3,12134,S,Morning,Y,,,
Herb Alpert & Tijuana Brass,Casino Royale,1967,1960,G,INSTRUMENTAL,3,12135,S,Afternoon,Y,,,
Herb Alpert & Tijuana Brass,This Guy's in Love with You,1968,1960,G,VOCAL,2,12136,S,Night,Y,,,
Herman's Hermits,Can't You Hear My Heartbeat,1965,1960,G,POP,3,12137,S,Morning,Y,,,
Herman's Hermits,Just a Little Bit Better,1965,1960,G,POP,3,12138,S,Morning,Y,,,
Herman's Hermits,Dandy,1966,1960,G,POP,3,12139,S,Afternoon,Y,,,
Herman's Hermits,I Can Take or Leave Your Loving,1967,1960,G,POP,3,12140,S,Afternoon,Y,,,
Herman's Hermits,Sleepy Joe,1968,1960,G,POP,3,12141,S,Afternoon,Y,,,
Hollies,The Very Last Day,1965,1960,G,POP,3,12142,S,Afternoon,Y,,,
Hollies,King Midas in Reverse,1967,1960,G,PSYCHEDELIC,3,12143,S,Afternoon,Y,,,
Hollies,Jennifer Eccles,1968,1960,G,POP,3,12144,S,Morning,Y,,,
Hollies,Listen to Me,1968,1960,G,POP,3,12145,S,Afternoon,Y,,,
Hollies,Sorry Suzanne,1969,1960,G,POP,3,12146,S,Morning,Y,,,
Honeybus,I Can't Let Maggie Go,1968,1960,G,POP,3,12147,S,Afternoon,Y,,,
Howlin' Wolf,Spoonful,1960,1960,M,BLUES,3,12148,S,Night,Y,,,
Howlin' Wolf,The Red Rooster,1961,1960,M,BLUES,3,12149,S,Night,Y,,,
Humphrey Lyttelton,Florida Strut,1962,1960,M,JAZZ,3,12150,S,Afternoon,Y,,,
Ike & Tina Turner,River Deep ÃÂ Mountain High,1966,1960,G,SOUL,3,12151,S,Afternoon,Y,,,
Impressions,It's All Right,1963,1960,G,SOUL,3,12152,S,Morning,Y,,,
Impressions,Amen,1964,1960,G,SOUL,3,12153,S,Afternoon,Y,,,
Impressions,People Get Ready,1965,1960,G,SOUL,3,12154,S,Afternoon,Y,,,
Isley Brothers,Behind a Painted Smile,1969,1960,G,SOUL,3,12155,S,Night,Y,,,
Isley Brothers,Put Yourself in My Place,1969,1960,G,SOUL,3,12156,S,Afternoon,Y,,,
Jackie DeShannon,Needles and Pins,1963,1960,F,POP,3,12157,S,Morning,Y,,,
Jackie DeShannon,When You Walk in the Room,1963,1960,F,POP,3,12158,S,Morning,Y,,,
Jackie DeShannon,What the World Needs Now Is Love,1965,1960,F,POP,3,12159,S,Night,Y,,,
Jackie DeShannon,Put a Little Love in Your Heart,1969,1960,F,POP,3,12160,S,Morning,Y,,,
Jackie Wilson,Baby Workout,1963,1960,M,SOUL,3,12161,S,Morning,Y,,,
Jackie Wilson,Higher and Higher,1967,1960,M,SOUL,3,12162,S,Morning,Y,,,
Jackson Five,I Want You Back,1969,1960,G,SOUL,3,12163,S,Morning,Y,,,
Jan & Dean,Surf City,1963,1960,G,POP,3,12164,S,Morning,Y,,,
Jan & Dean,The Little Old Lady from Pasadena,1964,1960,G,POP,3,12165,S,Morning,Y,,,
Jan & Dean,Dead Man's Curve,1964,1960,G,POP,3,12166,S,Afternoon,Y,,,
Jane Birkin,Jane B,1969,1960,F,VOCAL,2,12167,S,Night,Y,,,
Jay & Americans,Cara Mia,1965,1960,G,POP,3,12168,S,Night,Y,,,
Jeff Beck,Love Is Blue (L'Amour Est Bleu),1968,1960,M,INSTRUMENTAL,3,12169,S,Afternoon,Y,,,
Jefferson Airplane,Somebody to Love,1967,1960,G,PSYCHEDELIC,3,12170,S,Afternoon,Y,,,
Jefferson Airplane,White Rabbit,1967,1960,G,PSYCHEDELIC,3,12171,S,Afternoon,Y,,,
Jerry Butler,He Will Break Your Heart,1960,1960,M,SOUL,3,12172,S,Night,Y,,,
Jerry Butler,Make It Easy on Yourself,1962,1960,M,SOUL,3,12173,S,Night,Y,,,
Jerry Lee Lewis,What'd I Say,1961,1960,M,ROCK,3,12174,S,Morning,Y,,,
Jim Reeves,Welcome to My World,1964,1960,M,COUNTRY,2,12175,S,Night,Y,,,
Jim Reeves,There's a Heartache Following Me,1964,1960,M,COUNTRY,2,12176,S,Night,Y,,,
Jim Reeves,Is It Really Over?,1965,1960,M,COUNTRY,2,12177,S,Night,Y,,,
Jim Reeves,I'm Gonna Change Everything,1962,1960,M,COUNTRY,2,12178,S,Afternoon,Y,,,
Jim Reeves,Boland,1962,1960,M,COUNTRY,2,12179,S,Evening,Y,,,
Jim Reeves,Adios Amigo,1962,1960,M,COUNTRY,2,12180,S,Night,Y,,,
Jim Reeves,This Is It,1965,1960,M,COUNTRY,2,12181,S,Afternoon,Y,,,
Jimi Hendrix Experience,Foxy Lady,1967,1960,G,ROCK,3,12182,S,Morning,Y,,,
Jimi Hendrix Experience,The Wind Cries Mary,1967,1960,G,ROCK,3,12183,S,Night,Y,,,
Jimmy Clanton,Venus in Blue Jeans,1962,1960,M,POP,3,12184,S,Afternoon,Y,,,
Jimmy Cliff,"Wonderful World, Beautiful People",1969,1960,M,REGGAE,3,12185,S,Morning,Y,,,
Jimmy Dean,Big Bad John,1961,1960,M,COUNTRY,2,12186,S,Afternoon,Y,,,
Jimmy James & Vagabonds,Red Red Wine,1968,1960,G,SOUL,3,12187,S,Evening,Y,,,
Jimmy Ruffin,I've Passed This Way Before,1967,1960,M,SOUL,3,12188,S,Evening,Y,,,
Jimmy Ruffin,I'll Say Forever My Love,1968,1960,M,SOUL,3,12189,S,Morning,Y,,,
Joan Baez,We Shall Overcome,1963,1960,F,FOLK,1,12190,S,Night,Y,,,
Joe Cocker,Delta Lady,1969,1960,M,ROCK,3,12191,S,Afternoon,Y,,,
Joe Tex,Hold What You've Got,1964,1960,M,SOUL,3,12192,S,Night,Y,,,
John Fred & His Playboy Band,Judy in Disguise (With Glasses),1967,1960,G,POP,3,12193,S,Morning,Y,,,
John Mayall & Bluesbreakers,All Your Love,1966,1960,G,BLUES,3,12194,S,Afternoon,Y,,,
John Rowles,If I Only Had Time,1968,1960,M,VOCAL,2,12195,S,Night,Y,,,
John Rowles,Hush... Not a Word to Mary,1968,1960,M,VOCAL,2,12196,S,Night,Y,,,
Johnny Cash,Understand Your Man,1964,1960,M,COUNTRY,2,12197,S,Afternoon,Y,,,
Johnny Johnson & Bandwagon,Breakin' Down the Walls of Heartache,1968,1960,G,SOUL,3,12198,S,Morning,Y,,,
Johnny Mathis,Starbright,1960,1960,M,VOCAL,2,12199,S,Night,Y,,,
Johnny Nash,Hold Me Tight,1968,1960,M,SOUL,3,12200,S,Morning,Y,,,
Johnny Nash,Cupid,1969,1960,M,SOUL,3,12201,S,Morning,Y,,,
Johnny Preston,Cradle of Love,1960,1960,M,POP,3,12202,S,Morning,Y,,,
Johnny Tillotson,Poetry in Motion,1960,1960,M,POP,3,12203,S,Morning,Y,,,
Johnny Tillotson,It Keeps Right on A-Hurtin',1962,1960,M,POP,3,12204,S,Night,Y,,,
Jose Feliciano,Light My Fire,1968,1960,M,VOCAL,2,12205,S,Night,Y,,,
Judas Jump,Beer Drinkers and Hell Raisers,1969,1960,G,ROCK,3,12206,S,Morning,Y,,,
Judy Collins,Both Sides Now,1968,1960,F,FOLK,1,12207,S,Night,Y,,,
"Julie Driscoll, Brian Auger & Trinity",This Wheel's on Fire,1968,1960,G,ROCK,3,12208,S,Afternoon,Y,,,
Junior Walker & All Stars,Shotgun,1965,1960,G,SOUL,3,12209,S,Morning,Y,,,
Junior Walker & All Stars,Road Runner,1966,1960,G,SOUL,3,12210,S,Morning,Y,,,
Junior Walker & All Stars,What Does It Take (To Win Your Love),1969,1960,G,SOUL,3,12211,S,Evening,Y,,,
Kenny Ball & Jazzmen,Sukiyaki,1963,1960,G,JAZZ,3,12212,S,Afternoon,Y,,,
Kenny Ball & Jazzmen,Casablanca,1963,1960,G,JAZZ,3,12213,S,Night,Y,,,
Kenny Rogers & First Edition,Just Dropped In (To See What Condition My Condition Was In),1968,1960,G,PSYCHEDELIC,3,12214,S,Afternoon,Y,,,
Kenny Rogers & First Edition,"Ruby, Don't Take Your Love to Town",1969,1960,G,COUNTRY,2,12215,S,Night,Y,,,
Kestrels,Walk Right Back,1961,1960,G,POP,3,12216,S,Morning,Y,,,
Kevin West,Gonna Get Me a Someone,1967,1960,M,POP,3,12217,S,Morning,Y,,,
King Crimson,21st Century Schizoid Man,1969,1960,G,ROCK,3,12218,S,Afternoon,Y,,,
King Crimson,The Court of the Crimson King,1969,1960,G,ROCK,3,12219,S,Evening,Y,,,
Kingsmen,Louie Louie,1963,1960,G,ROCK,3,12220,S,Morning,Y,,,
Kinks,Till the End of the Day,1965,1960,G,ROCK,3,12221,S,Morning,Y,,,
Kinks,Wonderboy,1968,1960,G,POP,3,12222,S,Afternoon,Y,,,
Kinks,Plastic Man,1969,1960,G,POP,3,12223,S,Morning,Y,,,
Kinks,Victoria,1969,1960,G,ROCK,3,12224,S,Morning,Y,,,
Knickerbockers,Lies,1965,1960,G,ROCK,3,12225,S,Morning,Y,,,
Kyu Sakamoto,China Nights (Shina No Yoru),1963,1960,M,VOCAL,2,12226,S,Afternoon,Y,,,
Lance Percival,Shame and Scandal in the Family,1965,1960,M,NOVELTY,3,12227,S,Afternoon,Y,,,
Lawrence Welk,Calcutta,1961,1960,M,INSTRUMENTAL,3,12228,S,Morning,Y,,,
Led Zeppelin,Good Times Bad Times,1969,1960,G,ROCK,3,12229,S,Morning,Y,,,
Lemon Pipers,Green Tambourine,1967,1960,G,PSYCHEDELIC,3,12230,S,Afternoon,Y,,,
Lenny Welch,Since I Fell for You,1963,1960,M,VOCAL,2,12231,S,Night,Y,,,
Leonard Cohen,Suzanne,1967,1960,M,FOLK,1,12232,S,Night,Y,,,
Lettermen,When I Fall in Love,1961,1960,G,VOCAL,2,12233,S,Night,Y,,,
Little Richard,Bama Lama Bama Loo,1964,1960,M,ROCK,3,12234,S,Morning,Y,,,
Little Stevie Wonder,Fingertips (Part 2),1963,1960,M,SOUL,3,12235,S,Morning,Y,,,
Liverpool Lou,Dominic Behan,1964,1960,M,FOLK,1,12236,S,Evening,Y,,,
Lollipop,The Chordettes,1958,1960,G,POP,3,12237,S,Morning,Y,,,
Lonnie Donegan,My Old Man's a Dustman,1960,1960,M,SKIFFLE,3,12238,S,Morning,Y,,,
Lonnie Donegan,I Wanna Go Home,1960,1960,M,SKIFFLE,3,12239,S,Afternoon,Y,,,
Lonnie Donegan,Have a Drink on Me,1961,1960,M,SKIFFLE,3,12240,S,Afternoon,Y,,,
Lonnie Donegan,The Party's Over,1962,1960,M,SKIFFLE,3,12241,S,Evening,Y,,,
Lonnie Donegan,Pick a Bale of Cotton,1962,1960,M,SKIFFLE,3,12242,S,Morning,Y,,,
Lou Christie,Lightnin' Strikes,1966,1960,M,POP,3,12243,S,Morning,Y,,,
Lou Rawls,Love Is a Hurtin' Thing,1966,1960,M,SOUL,3,12244,S,Night,Y,,,
Louis Armstrong,"Hello, Dolly!",1964,1960,M,VOCAL,2,12245,S,Afternoon,Y,,,
Love,7 and 7 Is,1966,1960,G,PSYCHEDELIC,3,12246,S,Morning,Y,,,
Love,Alone Again Or,1967,1960,G,PSYCHEDELIC,3,12247,S,Evening,Y,,,
Lovin' Spoonful,Do You Believe in Magic,1965,1960,G,POP,3,12248,S,Morning,Y,,,
Mama Cass,Dream a Little Dream of Me,1968,1960,F,VOCAL,2,12249,S,Night,Y,,,
Mama Cass,It's Getting Better,1969,1960,F,POP,3,12250,S,Morning,Y,,,
Mamas & Papas,California Dreamin',1966,1960,G,POP,3,12251,S,Afternoon,Y,,,
Mamas & Papas,"Monday, Monday",1966,1960,G,POP,3,12252,S,Morning,Y,,,
Mamas & Papas,Dedicated to the One I Love,1967,1960,G,POP,3,12253,S,Night,Y,,,
Mamas & Papas,Creeque Alley,1967,1960,G,POP,3,12254,S,Afternoon,Y,,,
Manfred Mann,The One in the Middle,1965,1960,G,BEAT,3,12255,S,Morning,Y,,,
Manfred Mann,"If You Gotta Go, Go Now",1965,1960,G,POP,3,12256,S,Morning,Y,,,
Manfred Mann,Ragamuffin Man,1969,1960,G,POP,3,12257,S,Morning,Y,,,
Mark Dinning,Teen Angel,1960,1960,M,VOCAL,2,12258,S,Night,Y,,,
Mark Wynter,Venus in Blue Jeans,1962,1960,M,POP,3,12259,S,Afternoon,Y,,,
Mark Wynter,Go Away Little Girl,1962,1960,M,POP,3,12260,S,Afternoon,Y,,,
Mark Wynter,It's Almost Tomorrow,1963,1960,M,POP,3,12261,S,Afternoon,Y,,,
Martha Reeves & Vandellas,Heat Wave,1963,1960,G,SOUL,3,12262,S,Morning,Y,,,
Martha Reeves & Vandellas,Honey Chile,1967,1960,G,SOUL,3,12263,S,Morning,Y,,,
Marvin Gaye,Can I Get a Witness,1963,1960,M,SOUL,3,12264,S,Morning,Y,,,
Marvin Gaye,How Sweet It Is (To Be Loved by You),1964,1960,M,SOUL,3,12265,S,Morning,Y,,,
Marvin Gaye,Ain't That Peculiar,1965,1960,M,SOUL,3,12266,S,Morning,Y,,,
Marvin Gaye,Too Busy Thinking About My Baby,1969,1960,M,SOUL,3,12267,S,Morning,Y,,,
Marvin Gaye & Kim Weston,It Takes Two,1966,1960,G,SOUL,3,12268,S,Afternoon,Y,,,
Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,1967,1960,G,SOUL,3,12269,S,Morning,Y,,,
Marvin Gaye & Tammi Terrell,You're All I Need to Get By,1968,1960,G,SOUL,3,12270,S,Afternoon,Y,,,
Mary Hopkin,Temma Harbour,1969,1960,F,VOCAL,2,12271,S,Afternoon,Y,,,
Matt Monro,The Impossible Dream,1967,1960,M,VOCAL,2,12272,S,Night,Y,,,
"Mauriat, Paul",Love Is Blue,1968,1960,M,INSTRUMENTAL,3,12273,S,Afternoon,Y,,,
Maurice Williams & Zodiacs,Stay,1960,1960,G,ROCK,3,12274,S,Morning,Y,,,
Max Bygraves,Fings Ain't Wot They Used T'Be,1960,1960,M,VOCAL,2,12275,S,Afternoon,Y,,,
Max Bygraves,Jingle Bell Rock,1960,1960,M,VOCAL,2,12276,S,Morning,Y,,,
Mel Torme,Comin' Home Baby,1962,1960,M,JAZZ,3,12277,S,Afternoon,Y,,,
Mercy,Love (Can Make You Happy),1969,1960,G,POP,3,12278,S,Night,Y,,,
Mike Berry,Tribute to Buddy Holly,1961,1960,M,POP,3,12279,S,Afternoon,Y,,,
Mike Berry,Don't You Think It's Time,1962,1960,M,POP,3,12280,S,Afternoon,Y,,,
Mike Sarne,Come Outside,1962,1960,M,NOVELTY,3,12281,S,Morning,Y,,,
Mike Sarne,Will I What,1962,1960,M,NOVELTY,3,12282,S,Afternoon,Y,,,
Mindbenders,Uncle Joe the Ice Cream Man,1968,1960,G,POP,3,12283,S,Morning,Y,,,
Mireille Mathieu,The Last Waltz,1967,1960,F,VOCAL,2,12284,S,Night,Y,,,
Misfits,The Night My Ship Came In,1965,1960,G,ROCK,3,12285,S,Night,Y,,,
Monkees,"A Little Bit Me, A Little Bit You",1967,1960,G,POP,3,12286,S,Morning,Y,,,
Monkees,Alternative Title (Randy Scouse Git),1967,1960,G,POP,3,12287,S,Morning,Y,,,
Moody Blues,Tuesday Afternoon,1967,1960,G,PSYCHEDELIC,3,12288,S,Afternoon,Y,,,
Moody Blues,Voices in the Sky,1968,1960,G,ROCK,3,12289,S,Evening,Y,,,
Move,Wild Tiger Woman,1968,1960,G,ROCK,3,12290,S,Morning,Y,,,
Move,Curly,1969,1960,G,POP,3,12291,S,Morning,Y,,,
Muddy Waters,Messin' with the Kid,1960,1960,M,BLUES,3,12292,S,Afternoon,Y,,,
Muddy Waters,The Same Thing,1964,1960,M,BLUES,3,12293,S,Night,Y,,,
Music Explosion,Little Bit O' Soul,1967,1960,G,ROCK,3,12294,S,Morning,Y,,,
Music Machine,Talk Talk,1966,1960,G,PSYCHEDELIC,3,12295,S,Morning,Y,,,
Nashville Teens,Google Eye,1964,1960,G,ROCK,3,12296,S,Morning,Y,,,
Nat King Cole,Ramblin' Rose,1962,1960,M,VOCAL,2,12297,S,Afternoon,Y,,,
Neil Diamond,"Cherry, Cherry",1966,1960,M,POP,3,12298,S,Morning,Y,,,
Neil Diamond,"Girl, You'll Be a Woman Soon",1967,1960,M,POP,3,12299,S,Afternoon,Y,,,
New Vaudeville Band,Winchester Cathedral,1966,1960,G,POP,3,12300,S,Afternoon,Y,,,
New Vaudeville Band,Peek-A-Boo,1967,1960,G,POP,3,12301,S,Morning,Y,,,
Newbeats,Bread and Butter,1964,1960,G,POP,3,12302,S,Morning,Y,,,
"Nightingale, Maxine",Right Back Where We Started From,1969,1960,F,POP,3,12303,S,Morning,Y,,,
Nilsson,Everybody's Talkin',1969,1960,M,POP,3,12304,S,Night,Y,,,
Nilsson,One,1968,1960,M,POP,3,12305,S,Afternoon,Y,,,
Nino Tempo & April Stevens,Deep Purple,1963,1960,G,VOCAL,2,12306,S,Night,Y,,,
O'Kaysions,Girl Watcher,1968,1960,G,SOUL,3,12307,S,Afternoon,Y,,,
Ohio Express,Yummy Yummy Yummy,1968,1960,G,POP,3,12308,S,Morning,Y,,,
Oliver,Jean,1969,1960,M,POP,3,12309,S,Afternoon,Y,,,
Otis Redding,Mr. Pitiful,1965,1960,M,SOUL,3,12310,S,Morning,Y,,,
Otis Redding,I've Been Loving You Too Long,1965,1960,M,SOUL,3,12311,S,Night,Y,,,
Otis Redding,Respect,1965,1960,M,SOUL,3,12312,S,Morning,Y,,,
Otis Redding,Fa-Fa-Fa-Fa-Fa (Sad Song),1966,1960,M,SOUL,3,12313,S,Afternoon,Y,,,
Outsiders,Time Won't Let Me,1966,1960,G,ROCK,3,12314,S,Morning,Y,,,
Overlanders,Yesterday's Gone,1964,1960,G,POP,3,12315,S,Afternoon,Y,,,
P.J. Proby,That Means a Lot,1965,1960,M,VOCAL,2,12316,S,Night,Y,,,
P.J. Proby,Niki Hoeky,1967,1960,M,VOCAL,2,12317,S,Morning,Y,,,
Patti Page,Old Cape Cod,1957,1960,F,VOCAL,2,12318,S,Evening,Y,,,
Paul Anka,Puppy Love,1960,1960,M,POP,3,12319,S,Afternoon,Y,,,
Paul Anka,"Tonight My Love, Tonight",1961,1960,M,POP,3,12320,S,Evening,Y,,,
Paul Anka,Steel Guitar and a Glass of Wine,1962,1960,M,POP,3,12321,S,Night,Y,,,
